name;location;longitude;latitude
ul. Św. Jana Pawła II;Ostrówek;52.5549286;21.76452815
ul. Aleja Jana Pawła II;Kobyłka;52.337136725;21.2091996220034
ul. Papieża Jana Pawła II;Marki;52.3282609;21.1147592
ul. Jana Pawła II;Ząbki;52.290147875;21.1034037256162
pl. Jana Pawła II;Zielonka;52.2190441;21.2243983
ul. Jana Pawła II;Małopole;52.4841;21.2797951
ul. Jana Pawła II;Adampol;52.51651085;21.59728895
ul. Jana Pawła II;Jadów;52.476268575;21.6332799925148
ul. Jana Pawła II;Klembów;52.41137915;21.3362491
ul. Jana Pawła II;Nowy Kraszew;52.3924725;21.2800106
ul. Jana Pawła II;Sitki;52.418130825;21.3340044262321
ul. Jana Pawła II;Poświętne;52.33028;21.4208329
Aleja Jana Pawła II;Radzymin;52.40836;21.175709
Aleja Jana Pawła II;Cegielnia;52.396;21.1664711
Aleja Jana Pawła II;Słupno;52.38564;21.1570879
ul. Jana Pawła II;Strachówka;52.43096965;21.6330503
ul. Jana Pawła II;Miąse;52.3949411;21.4393015
rondo Jana Pawła II;Wołomin;52.3432;21.2345643
ul. Jana Pawła II;Brańszczyk;52.6304738;21.5887256032083
ul. Jana Pawła II;Wyszków;52.5982;21.4225468
Skwer Jana Pawła II;Wyszków;52.59446;21.4601956
ul. Jana Pawła II;Zazdrość;52.508454;21.4092208373806
ul. Aleja Jana Pawła II;Zwoleń;51.3574175;21.6010085
ul. Jana Pawła II;Lubowidz;53.11599735;19.8460635559201
ul. Jana Pawła II;Żuromin;53.05744845;19.8991356
Plac Jana Pawła II;Żyrardów;52.056689625;20.4383191267921
Plac Jana Pawła II;Ostrołęka;53.08628;21.5692784
Aleja Jana Pawła II;Ostrołęka;53.06552;21.593448
al. Jana Pawła II;Płock;52.5325681;19.7526895745362
ul. Jana Pawła II;Radom;51.38188;21.1585695
ul. Jana Pawła II;Siedlce;52.1777;22.2969518
skwer Jana Pawła II;Siedlce;52.1679;22.2765587
Aleja Jana Pawła II;Warszawa-Śródmieście;52.24518;20.9908929
ul. Jana Pawła II;Warszawa-Wesoła;52.21644;21.2325889
Aleja Jana Pawła II;Warszawa-Wola;52.23878092064066;20.995682360273417
Aleja Jana Pawła II;Żoliborz;52.24518;20.9908929
Plac im. Jana Pawła II;Grodzisk Mazowiecki;52.1038905;20.6218492
Park im. św. Jana Pawła II;Legionowo;52.3909;20.9262566
